Pathway,Group,EnsemblID,Gene,Mean,SD,Q1,Q3,Ymin,Ymax,N
HR,Mammary gland,ENSMUSG00000027323,Rad51,4.73505577209599,0.741509415412115,4.22197607676349,5.30121787054791,3.63583583222166,6.03354895523794,10
HR,Optic nerve,ENSMUSG00000017146,Brca1,6.15104983921525,1.45400408787368,4.92875710625349,7.58480920659569,4.5994035281852,7.71590194881899,5
HR,Optic nerve,ENSMUSG00000026196,Bard1,5.2677301552577,0.355904371123262,5.25944113003222,5.32693838737256,5.15819524402171,5.42818427338307,5
HR,Optic nerve,ENSMUSG00000030528,Blm,7.77719427181337,0.618719568478724,7.5856882160718,8.05856388638163,6.9639900065257,8.63510051773614,5
HR,Optic nerve,ENSMUSG00000027323,Rad51,5.46075765345948,0.516026671547327,5.16923603996936,5.61702227413797,5.0369866819583,6.28870162539088,5
HR,Quadriceps femoris,ENSMUSG00000017146,Brca1,3.46046786211625,1.4338584569083,3.0329974549474,4.64624633156,0.6131241400285,4.74512101724425,9
HR,Quadriceps femoris,ENSMUSG00000026196,Bard1,3.28455425643151,0.486304101568866,2.99519968455498,3.56587720275109,2.68353947903852,4.03386551065232,9
HR,Quadriceps femoris,ENSMUSG00000030528,Blm,7.35025416212877,0.389830138729111,7.07592540357425,7.5669688026281,6.81147594058797,8.13302612320823,9
HR,Quadriceps femoris,ENSMUSG00000027323,Rad51,5.64567843777308,0.622945359977229,5.30651435358855,5.75242548919322,4.95581562568477,6.42129219260022,9
HR,Retina,ENSMUSG00000017146,Brca1,8.50985608751187,0.41904482509992,8.32349337451331,8.65756528117039,7.8223855145277,9.158673141156,27
HR,Retina,ENSMUSG00000026196,Bard1,5.52682481669253,0.455805379709125,5.19048407531553,5.75618174842982,4.57737094448243,6.60472825810124,27
HR,Retina,ENSMUSG00000030528,Blm,8.43081762979647,0.443444459659515,8.14536918546876,8.73304229541501,7.43386811997663,9.244321790323,27
HR,Retina,ENSMUSG00000027323,Rad51,6.35316435491138,0.593391325310738,5.97974088062501,6.71059707386073,5.1710742869022,7.75142284323163,27
HR,Soleus,ENSMUSG00000017146,Brca1,3.73918923605758,1.48355964381578,2.899714582974,4.95759964584288,0.707553411573613,6.49748928359603,18
HR,Soleus,ENSMUSG00000026196,Bard1,3.90393046455577,1.03399151972315,3.14872204514527,4.13881396094696,2.45881020021078,5.62395183464949,18
HR,Soleus,ENSMUSG00000030528,Blm,6.5986884224275,0.617368517112757,6.21895090582285,6.93138022327783,5.77147194635692,8.00002419946032,18
HR,Soleus,ENSMUSG00000027323,Rad51,5.07812382722499,0.957156439634665,4.50164166024836,5.67046959505177,3.33799244392303,6.49748928359603,18
HR,Spleen,ENSMUSG00000017146,Brca1,8.73633081877054,0.797790499439323,8.21657689693133,9.68172167051447,7.63952726112331,9.76102295386721,9
HR,Spleen,ENSMUSG00000026196,Bard1,7.92473175323189,0.607747108111179,7.6698735251039,8.45291082623865,6.96487150844137,8.72682301486198,9
HR,Spleen,ENSMUSG00000030528,Blm,8.58620516273856,0.528262969002377,8.22068978699863,8.84230036614175,8.08323020200232,9.61552106158536,9
HR,Spleen,ENSMUSG00000027323,Rad51,6.62294448870595,0.901004257683167,6.10521447855244,7.41773332668072,4.95716177862336,7.43559831444807,9
HR,Spleen-distal,ENSMUSG00000017146,Brca1,5.71114557870597,1.20545630363547,5.02264406350272,6.35200563257526,3.40826871086593,7.79383397233167,10
HR,Spleen-distal,ENSMUSG00000026196,Bard1,4.59923507144002,1.28163988680157,3.90880402679919,5.59218033836739,2.00994472450339,6.20222138475234,10
HR,Spleen-distal,ENSMUSG00000030528,Blm,6.37401397986404,0.607923309303026,5.93664369491545,6.59167599223162,5.43814481961204,7.42531223949381,10
HR,Spleen-distal,ENSMUSG00000027323,Rad51,5.41872543142034,0.918550382236757,4.80285607286676,6.21808487845187,3.99137183735946,6.72867480028632,10
HR,Thymus,ENSMUSG00000017146,Brca1,6.76896456985957,1.9652645627531,4.96232116482679,8.32939157449657,3.47945372644392,9.33333253412646,23
HR,Thymus,ENSMUSG00000026196,Bard1,6.75166786364533,1.70752696775039,5.01538147903702,8.07464432770174,3.9008558508261,8.97700450693364,23
HR,Thymus,ENSMUSG00000030528,Blm,7.08900775030382,1.65652144159449,5.82924699649865,8.38328666991876,3.0131108239578,9.2149107728466,23
HR,Thymus,ENSMUSG00000027323,Rad51,6.03433619322875,1.6047910393617,4.93577355166236,7.23813510608277,3.01986608543103,8.18932885571405,23
HR,Tibialis anterior,ENSMUSG00000017146,Brca1,2.72574781647465,1.01667046687441,2.14287087852823,3.11272033767121,1.71970925065351,4.51987416285142,9
HR,Tibialis anterior,ENSMUSG00000026196,Bard1,3.0826663741116,0.409114548684451,2.85381121497602,3.41483936156822,2.39351178376492,3.60812607663485,9
HR,Tibialis anterior,ENSMUSG00000030528,Blm,7.20990201791971,0.219153441712106,7.12151139491576,7.28120156085024,6.88197614601404,7.52073680975196,9
HR,Tibialis anterior,ENSMUSG00000027323,Rad51,4.62636722401319,0.462119710618369,4.41477206999598,5.0654199658509,3.95958274025648,5.22471722666396,9
A-EJ,Adrenal gland,ENSMUSG00000026496,Parp1,12.1219209172897,0.552461060931337,11.6905796432281,12.7416660683216,11.3071104286621,12.9058930923928,14
A-EJ,Adrenal gland,ENSMUSG00000034206,Polq,5.24339538192197,0.726342204857711,4.67327747393437,5.67705789483412,4.16848529822032,6.75458030027974,14
A-EJ,Adrenal gland,ENSMUSG00000056394,Lig1,8.49788954488208,0.317031166663486,8.27147537631687,8.68449292063956,7.9475973726177,9.05889900317285,14
A-EJ,Adrenal gland,ENSMUSG00000020697,Lig3,10.5339545151834,0.233327824077281,10.360437154166,10.7419832684636,10.1322026807749,10.9066601615398,14
A-EJ,Bone marrow,ENSMUSG00000026496,Parp1,10.3563297222027,0.217746518153751,10.2482411401882,10.508739936589,10.0602236813766,10.6517449394684,6
A-EJ,Bone marrow,ENSMUSG00000034206,Polq,9.32989077707372,0.280741333399289,9.13926474537453,9.40983327626429,9.03331415719518,9.8145629822406,6
A-EJ,Bone marrow,ENSMUSG00000056394,Lig1,10.4831770961766,0.176480755409552,10.3476197651939,10.6349870556917,10.2521850869385,10.6674115593836,6
A-EJ,Bone marrow,ENSMUSG00000020697,Lig3,9.22772161967125,0.2566425571991,9.16104901623248,9.38661961780506,8.82269311387362,9.52490718034066,6
A-EJ,Cecum,ENSMUSG00000026496,Parp1,9.40645480607491,0.687013782384039,8.86198750995563,9.55250152741864,8.76912164780217,10.4845062056636,5
A-EJ,Cecum,ENSMUSG00000034206,Polq,7.24881124013263,1.18603890836123,6.97022780453076,7.20531755528561,6.61759317839848,7.55795218141789,5
A-EJ,Cecum,ENSMUSG00000056394,Lig1,8.11655583378466,0.261848602059829,8.04492557056802,8.23599830576538,7.75831646777198,8.38352553164394,5
A-EJ,Cecum,ENSMUSG00000020697,Lig3,8.45561181740099,0.415200768865379,8.42952434945085,8.65413213237247,8.09261267506842,8.89987606849643,5
A-EJ,Cerebellum,ENSMUSG00000026496,Parp1,9.92569241838322,0.0978394930549021,9.89225674506691,9.94893809553311,9.80723471936761,10.0339601212324,9
A-EJ,Cerebellum,ENSMUSG00000034206,Polq,6.5670599950124,0.471668036305756,6.38021852715999,6.96818556735696,5.82330839092382,7.15729389236123,9
A-EJ,Cerebellum,ENSMUSG00000056394,Lig1,7.65544288278759,0.239802142608495,7.54757134048566,7.81782847465985,7.23468106608938,8.00042484848902,9
A-EJ,Cerebellum,ENSMUSG00000020697,Lig3,9.68119436393807,0.141553660569218,9.53907960030876,9.82812370004855,9.52630112561235,9.85835398555246,9
A-EJ,Colon,ENSMUSG00000026496,Parp1,10.3754436223213,0.0746302153814367,10.343574688969,10.4042896413577,10.2877389749307,10.4691940983439,4
A-EJ,Colon,ENSMUSG00000034206,Polq,7.82234320475843,0.631809685297512,7.43651222008789,8.31484275469562,7.04940712946317,8.3819421495204,4
A-EJ,Colon,ENSMUSG00000056394,Lig1,9.11624254367385,0.122434506442011,9.09872935034255,9.18104084036623,8.97526211530703,9.2027787183585,4
A-EJ,Colon,ENSMUSG00000020697,Lig3,10.4275301297832,0.0760465419834897,10.369115392291,10.4695716032952,10.3630529511997,10.5247538363268,4
A-EJ,Dorsal skin,ENSMUSG00000026496,Parp1,10.2598248206847,0.368365680910269,10.0282366787523,10.4850131251987,9.42887692060461,11.1701777948681,30
A-EJ,Dorsal skin,ENSMUSG00000034206,Polq,7.77238068027126,0.791268059357374,7.19188414116972,8.35948423109829,6.24648461659958,9.48060855014617,30
A-EJ,Dorsal skin,ENSMUSG00000056394,Lig1,8.58976501270467,0.619368813426323,8.17095460477158,9.05816700202968,7.75811533288707,10.3812263600615,30
A-EJ,Dorsal skin,ENSMUSG00000020697,Lig3,11.1311465224861,0.239673438949771,10.9312305565812,11.2698662010888,10.6239144182055,11.5192173984616,30
A-EJ,Extensor digitorum longus,ENSMUSG00000026496,Parp1,11.4776027565822,0.296711548669068,11.2657522023997,11.7793563731181,10.9991618423451,11.8640256403575,15
A-EJ,Extensor digitorum longus,ENSMUSG00000034206,Polq,5.68368494884588,0.55420369768004,5.30446491667309,6.14532584463142,4.87715019843306,6.53059713308657,15
A-EJ,Extensor digitorum longus,ENSMUSG00000056394,Lig1,6.23607186060018,0.34329616678778,6.06658847854463,6.50391232633861,5.48549014885148,6.6689423865926,15
A-EJ,Extensor digitorum longus,ENSMUSG00000020697,Lig3,10.8427577124128,0.10888037767533,10.7777158812399,10.9219212947555,10.6483480490518,11.0259109024504,15
A-EJ,Eye,ENSMUSG00000026496,Parp1,11.4441256184405,0.21561425472967,11.2637121981459,11.6179564201523,11.2173934279689,11.7864982351724,11
A-EJ,Eye,ENSMUSG00000034206,Polq,7.16037721460759,0.262749531229578,6.99289042864032,7.30894012950856,6.70814972372896,7.61034540446504,11
A-EJ,Eye,ENSMUSG00000056394,Lig1,8.90799596796463,0.812298344067884,8.25608007025743,9.58340417263199,7.65504491293372,9.79615631668194,11
A-EJ,Eye,ENSMUSG00000020697,Lig3,10.9930684338758,0.353241946178941,10.7297116167724,11.1588055078566,10.5953991605264,11.7057099238517,11
A-EJ,Femoral lateral skin,ENSMUSG00000026496,Parp1,10.3496272615887,0.142618014037172,10.2725899195696,10.3995376187606,10.1877601478404,10.5899591675471,9
A-EJ,Femoral lateral skin,ENSMUSG00000034206,Polq,7.78703839245275,0.573919100204297,7.39946709244046,8.15010819149875,6.76439664583766,8.68445229161693,9
A-EJ,Femoral lateral skin,ENSMUSG00000056394,Lig1,9.11585299777894,0.226090884205938,9.0164845791621,9.28168102664391,8.77287160004964,9.49798299493183,9
A-EJ,Femoral lateral skin,ENSMUSG00000020697,Lig3,11.2535988781215,0.125940254160035,11.2140152081598,11.3191057260583,11.0563794313121,11.4767415029061,9
A-EJ,Femoral skin,ENSMUSG00000026496,Parp1,10.500657925968,0.329546489787267,10.3841456471456,10.6171702047904,10.2676333683232,10.7336824836128,2
A-EJ,Femoral skin,ENSMUSG00000034206,Polq,7.4117702868695,0.468113001045736,7.24626734816898,7.57727322557001,7.08076440946847,7.74277616427052,2
A-EJ,Femoral skin,ENSMUSG00000056394,Lig1,8.49434420667165,0.591740072198398,8.28513249779599,8.7035559155473,8.07592078892034,8.91276762442295,2
A-EJ,Femoral skin,ENSMUSG00000020697,Lig3,11.1196414338509,0.312188188040672,11.0092662414659,11.2300166262359,10.898891049081,11.3403918186208,2
A-EJ,Gastrocnemius,ENSMUSG00000026496,Parp1,10.347928747169,0.565587671540081,10.1095640401945,10.7418058461544,9.16120133125462,10.8456199724778,10
A-EJ,Gastrocnemius,ENSMUSG00000034206,Polq,4.25560424983791,1.17336751148486,3.2598338334503,5.34763977110301,2.99237017211097,5.93165910124837,10
A-EJ,Gastrocnemius,ENSMUSG00000056394,Lig1,4.47208358938429,0.996880838939605,3.87218026425783,4.81331896047989,3.11536621944472,6.22502700481299,10
A-EJ,Gastrocnemius,ENSMUSG00000020697,Lig3,9.50168269723177,0.764194365456654,9.05888004929225,10.0732812324822,8.16151041077338,10.1784300481275,10
A-EJ,Heart,ENSMUSG00000026496,Parp1,10.0442652972406,0.184744197167322,9.96794952410424,10.1469563665499,9.83888315862198,10.1968968435133,3
A-EJ,Heart,ENSMUSG00000034206,Polq,7.85756398233481,0.154705363819208,7.79224613685292,7.94298294388176,7.6867260592409,7.98819967329858,3
A-EJ,Heart,ENSMUSG00000056394,Lig1,5.81248502613758,0.0712172397698459,5.78343354802809,5.85220962478654,5.73303582883965,5.87058798235657,3
A-EJ,Heart,ENSMUSG00000020697,Lig3,8.5971151657098,0.177558936171261,8.52823191779265,8.69730720845682,8.39673108021576,8.7348816615441,3
A-EJ,Heart / Heart right ventricle,ENSMUSG00000026496,Parp1,10.8106667228614,0.0871040664163956,10.7587471329194,10.8305484194301,10.7196858110786,10.938250349196,10
A-EJ,Heart / Heart right ventricle,ENSMUSG00000034206,Polq,8.16745711670377,0.414942168392956,7.87593683732574,8.36543641348523,7.57713347993704,8.86904987107542,10
A-EJ,Heart / Heart right ventricle,ENSMUSG00000056394,Lig1,6.5451611534916,0.209819439428864,6.41484588588179,6.74385598863448,6.23025108557168,6.85024580157687,10
A-EJ,Heart / Heart right ventricle,ENSMUSG00000020697,Lig3,9.67903834971879,0.183872708577043,9.66630145957391,9.76309116324603,9.52111690406574,9.9082757187542,10
A-EJ,Kidney,ENSMUSG00000026496,Parp1,10.6202194918151,0.50489196267258,10.2917110566702,11.1071825848088,9.58602541643102,11.4495106217795,55
A-EJ,Kidney,ENSMUSG00000034206,Polq,4.93593078486198,1.27904948884914,4.11601931603786,5.62266636282069,1.8560487458636,7.26117347884834,55
A-EJ,Kidney,ENSMUSG00000056394,Lig1,7.41790952320997,0.506624411713486,6.98669629780991,7.78862288035915,6.24430970601293,8.18670689573276,55
A-EJ,Kidney,ENSMUSG00000020697,Lig3,10.1697994458675,0.304642930307983,10.0003787937051,10.4184760346197,9.4016236857679,10.7047709373754,55
A-EJ,Left lobe of the liver,ENSMUSG00000026496,Parp1,10.2746858970218,0.260997951119789,10.0129336331554,10.463240330947,9.84098913124269,10.7257504303273,24
A-EJ,Left lobe of the liver,ENSMUSG00000034206,Polq,3.57307825293455,1.05716790211644,2.89590239532769,4.28203309516432,0.816706345572734,4.9437646336185,24
A-EJ,Left lobe of the liver,ENSMUSG00000056394,Lig1,6.2295697167754,0.537728011344589,5.79261870850261,6.53830970988748,5.21008330139379,7.34477300346945,24
A-EJ,Left lobe of the liver,ENSMUSG00000020697,Lig3,9.82142651309512,0.28294053686202,9.67259556802089,10.0110583976107,9.16490132363617,10.4016731585292,24
A-EJ,Liver,ENSMUSG00000026496,Parp1,10.2516482470413,0.379270842081386,9.98674884760385,10.5372072457258,9.66041872877013,10.8489374736317,19
A-EJ,Liver,ENSMUSG00000034206,Polq,3.59582933606284,0.98940722873607,3.1036935447821,4.26799774168799,1.35723724942325,5.03963269609686,19
A-EJ,Liver,ENSMUSG00000056394,Lig1,6.34012099600697,0.947393886060419,5.49878905593609,7.08826448784036,4.55351080045125,8.09284589172979,19
A-EJ,Liver,ENSMUSG00000020697,Lig3,9.70655818507704,0.329334691580179,9.45855478743173,9.92216991961448,9.01663327050452,10.1856560322376,19
A-EJ,Lung,ENSMUSG00000026496,Parp1,10.479431840961,0.236435918058493,10.3814459450467,10.6674583815078,10.0984199993883,10.8914242042208,14
A-EJ,Lung,ENSMUSG00000034206,Polq,5.65171632186898,0.519093001631908,5.34461939281786,5.91372871674211,4.68068417910622,6.5282798473527,14
A-EJ,Lung,ENSMUSG00000056394,Lig1,8.13545732316861,0.408479396948507,7.96604033439903,8.3764241274166,7.39181308633512,8.82494507496871,14
A-EJ,Lung,ENSMUSG00000020697,Lig3,10.0582372167651,0.302514872332899,9.86695001092109,10.2338202654298,9.64395965796694,10.784125647193,14
A-EJ,Mammary gland,ENSMUSG00000026496,Parp1,11.4908073375619,0.179257390276511,11.3570134813516,11.5812959443243,11.2451483460109,11.7998570137137,10
A-EJ,Mammary gland,ENSMUSG00000034206,Polq,6.16577246448373,0.70797515197087,5.72213370692865,6.6713718867581,4.6900070569678,6.91157877104519,10
A-EJ,Mammary gland,ENSMUSG00000056394,Lig1,7.99101081280301,0.343018246401885,7.72086207676626,8.22534463301713,7.40569924096027,8.52507860315438,10
A-EJ,Mammary gland,ENSMUSG00000020697,Lig3,10.3557114812381,0.178888373381174,10.2785398252336,10.4205952980062,10.127301745307,10.6336785071651,10
A-EJ,Optic nerve,ENSMUSG00000026496,Parp1,10.8844110054127,0.416953982111609,10.7373962824118,11.1327928838658,10.246354074643,11.3273425507855,5
A-EJ,Optic nerve,ENSMUSG00000034206,Polq,5.95282465880866,0.916811380568021,5.35138882311959,6.46652093109404,5.06161834003969,7.29761838264849,5
A-EJ,Optic nerve,ENSMUSG00000056394,Lig1,7.26226303690483,0.481099499260499,6.81353077094067,7.49009388659925,6.74696847753579,7.891166153102,5
A-EJ,Optic nerve,ENSMUSG00000020697,Lig3,10.6949322699485,0.128938218281849,10.6838481451482,10.7681209051086,10.5574390052076,10.8380954395898,5
A-EJ,Quadriceps femoris,ENSMUSG00000026496,Parp1,11.2107729629749,0.168425134100541,11.1591059672153,11.2796974703463,10.9782187125188,11.450151324639,9
A-EJ,Quadriceps femoris,ENSMUSG00000034206,Polq,7.53797066286273,0.598003569352904,7.19600312365981,7.93959735643615,6.61095404768047,8.44782660798026,9
A-EJ,Quadriceps femoris,ENSMUSG00000056394,Lig1,5.58437883971485,0.341336110221937,5.38208596526412,5.67284090594374,5.16405000279284,6.10897331696317,9
A-EJ,Quadriceps femoris,ENSMUSG00000020697,Lig3,10.9382961938529,0.131134686714395,10.8216259356867,11.0271754560789,10.7435583289545,11.1181477683523,9
A-EJ,Retina,ENSMUSG00000026496,Parp1,10.6068397167841,0.321062527057081,10.4087177942539,10.6593724773436,10.1815623449376,11.035354501978,27
A-EJ,Retina,ENSMUSG00000034206,Polq,7.19495253277151,0.384927087386549,6.90785828303345,7.43683881275198,6.14190988773816,7.91487101597731,27
A-EJ,Retina,ENSMUSG00000056394,Lig1,8.43511904577949,0.601654809834239,7.81800030645396,8.92138423421171,7.47321460565532,9.59315571657454,27
A-EJ,Retina,ENSMUSG00000020697,Lig3,9.68311608699428,0.272125417224332,9.50112809940937,9.85717330550926,9.16019870577287,10.2020513898163,27
A-EJ,Soleus,ENSMUSG00000026496,Parp1,10.349685615573,0.584671764093968,9.86513475013786,10.9923218382483,9.40531479431885,11.1867564021362,18
A-EJ,Soleus,ENSMUSG00000034206,Polq,7.66744967530638,1.00985844396534,7.64465395286227,8.28356083790442,6.68629362529904,8.57189480539427,18
A-EJ,Soleus,ENSMUSG00000056394,Lig1,6.23149671090329,0.680981517650944,6.07539834481578,6.39321832692496,5.598668371652,6.86994830008874,18
A-EJ,Soleus,ENSMUSG00000020697,Lig3,10.2635454283039,0.180175469514395,10.1467903499627,10.4409062914318,9.95366011706116,10.5656639295263,18
A-EJ,Spleen,ENSMUSG00000026496,Parp1,11.1302739108628,0.167714656528924,11.0880258450908,11.2157706296025,10.8964086683232,11.3383022922196,9
A-EJ,Spleen,ENSMUSG00000034206,Polq,8.31883421240215,0.701364631284142,7.98205101056192,8.87759055552332,6.99142963763234,9.23023863801579,9
A-EJ,Spleen,ENSMUSG00000056394,Lig1,8.54645372842703,0.473782137348192,8.09233733629732,8.88264073938332,7.72178104509086,9.12844012606199,9
A-EJ,Spleen,ENSMUSG00000020697,Lig3,9.76652770959908,0.40001286451374,9.69462267608863,10.1213733333188,9.05449669024337,10.1416996268939,9
A-EJ,Spleen-distal,ENSMUSG00000026496,Parp1,9.61733511289226,0.295683825474992,9.47991723258531,9.79342624516156,9.03677712843983,9.99615068022655,10
A-EJ,Spleen-distal,ENSMUSG00000034206,Polq,4.02589463976448,1.62402388099496,2.44094789369387,5.01151198566615,1.51290616659621,6.02462896897506,10
A-EJ,Spleen-distal,ENSMUSG00000056394,Lig1,7.28525704064856,1.04236726139194,7.43916911386918,7.84838583097497,6.82534403821049,8.32575876909877,10
A-EJ,Spleen-distal,ENSMUSG00000020697,Lig3,6.96101663141603,0.942744273800075,6.55670271560797,7.59454216419292,4.99994354273055,8.09462351837631,10
A-EJ,Thymus,ENSMUSG00000026496,Parp1,9.73404052124446,0.682551061321161,9.41094544255061,10.1674590834711,8.27617498116986,10.5655427705831,23
A-EJ,Thymus,ENSMUSG00000034206,Polq,5.83506630115587,2.11241489325109,4.07858442685338,7.60762913784345,2.5469060377594,8.86010748124195,23
A-EJ,Thymus,ENSMUSG00000056394,Lig1,8.11738752823836,1.34630981412407,7.16657939547905,9.16982284963214,5.73750444086445,10.255907609171,23
A-EJ,Thymus,ENSMUSG00000020697,Lig3,8.86677684802499,0.660876931296494,8.58001738552043,9.29966078281813,7.50055228957388,9.88816445454698,23
A-EJ,Tibialis anterior,ENSMUSG00000026496,Parp1,11.3417310438801,0.0798124340920254,11.2751266551579,11.3955203812275,11.2119227234741,11.4395541467505,9
A-EJ,Tibialis anterior,ENSMUSG00000034206,Polq,6.17978984880878,0.437556665696266,6.06598006240828,6.52532392488332,5.37696426869572,6.59741553788991,9
A-EJ,Tibialis anterior,ENSMUSG00000056394,Lig1,5.91576874190941,0.371130632777708,5.65491380344195,6.20302990040088,5.39178293793324,6.37006195292401,9
A-EJ,Tibialis anterior,ENSMUSG00000020697,Lig3,10.5175475592351,0.103265098761636,10.4367541460699,10.5662445199856,10.3354762766847,10.65100047349,9
BER,Adrenal gland,ENSMUSG00000029591,Ung,6.57608642563672,0.276530427054624,6.39065331878003,6.68322949110428,6.29046385092247,7.12209374959065,14
BER,Adrenal gland,ENSMUSG00000030271,Ogg1,8.50742458805762,0.173438582599626,8.44991711370722,8.60813016867484,8.2125975312558,8.73453995918816,14
BER,Adrenal gland,ENSMUSG00000032298,Neil1,7.98825975169535,0.126596270558945,7.9141519809679,8.10411367155509,7.69481295265331,8.16075908803023,14
BER,Bone marrow,ENSMUSG00000029591,Ung,7.18478323191698,0.18109200938656,7.07812124529022,7.33046218685107,6.927270294481,7.38771605218563,6
BER,Bone marrow,ENSMUSG00000030271,Ogg1,7.15949878186649,0.158018954366211,7.13118455819131,7.19214004582194,7.03975132674537,7.28357327726788,6
BER,Bone marrow,ENSMUSG00000032298,Neil1,6.64264719304473,0.2221767721945,6.45465096546028,6.82320324342551,6.40094861092055,6.91576384514078,6
BER,Cecum,ENSMUSG00000029591,Ung,6.34856023878321,0.330445316740822,6.15229591139307,6.2937204415228,6.13691719989657,6.5058572367174,5
BER,Cecum,ENSMUSG00000030271,Ogg1,5.67625768906482,0.28733763222175,5.53622151342687,5.92425185085057,5.26362596581127,5.95599636827967,5
BER,Cecum,ENSMUSG00000032298,Neil1,6.0735339352948,0.533330602731491,5.77749211427639,6.33829509885273,5.44203071433304,6.83012543993726,5
BER,Cerebellum,ENSMUSG00000029591,Ung,5.46663587940838,0.356238769634548,5.29401630663951,5.69151037321738,4.79249324475642,5.95391777346195,9
BER,Cerebellum,ENSMUSG00000030271,Ogg1,5.97720914090594,0.227614182321113,5.91643514904326,6.12645248753969,5.60140914129862,6.30596948317497,9
BER,Cerebellum,ENSMUSG00000032298,Neil1,5.60298416309302,0.206340577787648,5.5546789369912,5.68367033320152,5.36119184267572,5.85519766045537,9
BER,Colon,ENSMUSG00000029591,Ung,7.43185721842583,0.13579748557206,7.31963481171164,7.53114565115656,7.31035372419514,7.57922866062343,4
BER,Colon,ENSMUSG00000030271,Ogg1,7.01578066469871,0.315985401288559,6.93703911247632,7.15309007809227,6.61296266405241,7.3348100593603,4
BER,Colon,ENSMUSG00000032298,Neil1,7.05732858623541,0.311957070242685,6.83801653916036,7.25167880883198,6.73753745905438,7.4270433623734,4
BER,Dorsal skin,ENSMUSG00000029591,Ung,6.7242983657347,0.67009660121539,6.47221157717613,7.10359169627641,5.54299800825476,8.05066187492684,30
BER,Dorsal skin,ENSMUSG00000030271,Ogg1,6.63468530025385,0.354368783376041,6.40773772027316,6.83509636004475,5.93479962219395,7.42096619763367,30
BER,Dorsal skin,ENSMUSG00000032298,Neil1,6.76160541815679,0.551158675569666,6.47270933903228,7.12297328423568,5.49731342122718,7.65446627362688,30
BER,Extensor digitorum longus,ENSMUSG00000029591,Ung,7.99924029094498,0.846217744703343,7.26874300032354,8.90395682331587,7.10198627568441,9.16633740152679,15
BER,Extensor digitorum longus,ENSMUSG00000030271,Ogg1,7.2232272346605,0.301081184892361,7.00857859114105,7.37424131618196,6.81514517543373,7.92273540374331,15
BER,Extensor digitorum longus,ENSMUSG00000032298,Neil1,7.55514878414807,0.207082850581091,7.45002629061812,7.65957514333634,7.13570301154079,7.88666553671586,15
BER,Eye,ENSMUSG00000029591,Ung,6.24380279533405,0.591067689194295,5.77011223235256,6.86869766008331,5.44949110482151,7.04865932518227,11
BER,Eye,ENSMUSG00000030271,Ogg1,7.14044762836381,0.283946594010618,6.91403601271583,7.30829246681275,6.73605399397572,7.55050386778621,11
BER,Eye,ENSMUSG00000032298,Neil1,6.93206352828942,0.550307507312763,6.43632016826699,7.47435520600388,6.28551986859957,7.65928699724994,11
BER,Femoral lateral skin,ENSMUSG00000029591,Ung,7.49965803134915,0.281056623955429,7.28142474869031,7.64235018684113,7.0052039163807,7.84851641389364,9
BER,Femoral lateral skin,ENSMUSG00000030271,Ogg1,7.15393734616178,0.206188232678087,6.98167490872794,7.31384232897625,6.86098586752545,7.48902635751912,9
BER,Femoral lateral skin,ENSMUSG00000032298,Neil1,7.42575208499658,0.208801211121359,7.35904329462226,7.48082801148594,7.17636621932674,7.66350508678146,9
BER,Femoral skin,ENSMUSG00000029591,Ung,7.25085448565912,0.348223199860404,7.12773899266524,7.37396997865301,7.00462349967135,7.49708547164689,2
BER,Femoral skin,ENSMUSG00000030271,Ogg1,7.13383216974668,0.248602044476793,7.04593807401349,7.22172626547987,6.9580439782803,7.30962036121306,2
BER,Femoral skin,ENSMUSG00000032298,Neil1,7.30034717610416,0.151730405413401,7.24670237681416,7.35399197539416,7.19305757752416,7.40763677468416,2
BER,Gastrocnemius,ENSMUSG00000029591,Ung,6.77332652567866,0.641863270403932,6.47936553456275,7.07990545190379,5.5785556585512,7.77002248897442,10
BER,Gastrocnemius,ENSMUSG00000030271,Ogg1,6.16636557613783,0.737279283500623,5.70179499244573,6.42583062684456,5.44636006552333,7.5118840784428,10
BER,Gastrocnemius,ENSMUSG00000032298,Neil1,6.46039156673676,0.834549532334236,5.99971689156521,6.61548098352704,5.24612468153025,7.53912712146979,10
BER,Heart,ENSMUSG00000029591,Ung,8.00967076820048,0.0634916557939225,7.97557234847957,8.03837205591281,7.95226819277582,8.07786760764229,3
BER,Heart,ENSMUSG00000030271,Ogg1,6.38357685314772,0.379228762851593,6.17025097055196,6.53293246951452,6.08486562041413,6.81022861833926,3
BER,Heart,ENSMUSG00000032298,Neil1,6.24001155664286,0.373578118022968,6.05317540223227,6.42675348460556,5.86652770071745,6.61368386546405,3
BER,Heart / Heart right ventricle,ENSMUSG00000029591,Ung,8.41888437619858,0.285842901974919,8.21916555887777,8.61872675746937,7.89128232732205,8.76772910725683,10
BER,Heart / Heart right ventricle,ENSMUSG00000030271,Ogg1,7.38993197265072,0.143179773144409,7.29203399889942,7.50084284819117,7.17235085914131,7.60306475675272,10
BER,Heart / Heart right ventricle,ENSMUSG00000032298,Neil1,7.26936834564205,0.183313214475899,7.24082329478816,7.36027583092553,7.06164449058211,7.5272968537944,10
BER,Kidney,ENSMUSG00000029591,Ung,6.06466543400098,0.606785630903568,5.80903186626929,6.47054971179384,4.81675509798247,6.89068684316556,55
