RequestedComponent,DisplayComponent,OfficialMouseSymbol,EnsemblID,MGI_ID,EntrezID,ExclusionReason
NEIL2,Neil2,Neil2,ENSMUSG00000035121,MGI:2686058,382913,Teacher-requested removal; match Fig 5a
