workspace_path,accession,filename,sha256,size_bytes,files_api,role,download_url,url_resolution_status,bundled_historical_snapshot
02_processed_data/osdr_processed/OSD-254/GLDS-254_rna_seq_differential_expression.csv,OSD-254,GLDS-254_rna_seq_differential_expression.csv,9bfafb1d50efee282ee138d7f719a6344cf0e836bec4fb77b3bc026d8f5a9dd0,426140436,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-254/files/,NASA published differential expression CSV; sample normalized expression columns in same file,,exact_filename_missing_from_API,true
02_processed_data/osdr_processed/OSD-255/GLDS-255_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-255,GLDS-255_rna_seq_differential_expression_GLbulkRNAseq.csv,f9a24af3192580e15c1f91e9a4574ad8589ee813ffae24c8315cff5d158342df,20038430,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-255/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-255/download?source=datamanager&file=GLDS-255_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-379/GLDS-379_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-379,GLDS-379_rna_seq_differential_expression_GLbulkRNAseq.csv,ef37cebbab60be1ffb7bdc64a44acf17095bab86e14c4373cdbb1860f3144454,524614708,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-379/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-379/download?source=datamanager&file=GLDS-379_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-397/GLDS-397_rna_seq_differential_expression.csv,OSD-397,GLDS-397_rna_seq_differential_expression.csv,53118dcb968a774841403c80eaab9947619ad8ba3c7df3ce3f25ac96e1b21fa0,21810182,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-397/files/,NASA published differential expression CSV; sample normalized expression columns in same file,,exact_filename_missing_from_API,true
02_processed_data/osdr_processed/OSD-419/GLDS-419_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-419,GLDS-419_rna_seq_differential_expression_GLbulkRNAseq.csv,8ca951c380d99f48b4b1d447f84af9e07ec2527ffa9de87dbf3c958e42abcee8,14230937,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-419/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-419/download?source=datamanager&file=GLDS-419_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-421/GLDS-421_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-421,GLDS-421_rna_seq_differential_expression_GLbulkRNAseq.csv,e126db86e08b0ea017613f188c133647d630862cbf2431d65de070e965cb6e49,19781931,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-421/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-421/download?source=datamanager&file=GLDS-421_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-462/GLDS-462_rna_seq_differential_expression_mRNA_GLbulkRNAseq.csv,OSD-462,GLDS-462_rna_seq_differential_expression_mRNA_GLbulkRNAseq.csv,1fb8b23bc2579672f6d0b62a4e33930ef5bdfa0239e27fb95d6fd31d80f45758,53038184,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-462/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-462/download?source=datamanager&file=GLDS-462_rna_seq_differential_expression_mRNA_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-463/GLDS-463_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-463,GLDS-463_rna_seq_differential_expression_GLbulkRNAseq.csv,a5ec54c71003abb8d3a6757efe2c3becee3871b9e3e250167f9e589fe13e73da,31058521,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-463/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-463/download?source=datamanager&file=GLDS-463_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-464/GLDS-464_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-464,GLDS-464_rna_seq_differential_expression_GLbulkRNAseq.csv,82895dba9648243154720ebe22e03c7d75702b001e01ef8e23202b4662d93ed8,36726251,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-464/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-464/download?source=datamanager&file=GLDS-464_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
02_processed_data/osdr_processed/OSD-506/GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,OSD-506,GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,fe8ba905a32139bb6dc42c5f985edde07f116024d5e8b649b8c78b5fcbc055e5,37926437,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-506/files/,NASA published differential expression CSV; sample normalized expression columns in same file,https://osdr.nasa.gov/geode-py/ws/studies/OSD-506/download?source=datamanager&file=GLDS-506_rna_seq_differential_expression_GLbulkRNAseq.csv,resolved_from_NASA_files_API,false
